Date,Volume
30/03/2000,71646800
31/03/2000,58442200
03/04/2000,50071600
04/04/2000,87341800
05/04/2000,62101800
06/04/2000,55134000
07/04/2000,51357200
10/04/2000,44849000
11/04/2000,53071200
12/04/2000,60169600
13/04/2000,69414600
14/04/2000,92800400
17/04/2000,88873400
18/04/2000,98558000
19/04/2000,87377800
20/04/2000,45799000
24/04/2000,58320200
25/04/2000,51342400
26/04/2000,47572000
27/04/2000,61088400
28/04/2000,44336400
01/05/2000,42389800
02/05/2000,43871400
03/05/2000,58988600
04/05/2000,40984800
05/05/2000,34217400
08/05/2000,40937800
09/05/2000,43054000
10/05/2000,97225600
11/05/2000,70267600
12/05/2000,38429400
15/05/2000,41105400
16/05/2000,44468400
17/05/2000,65543200
18/05/2000,50141400
19/05/2000,71968000
22/05/2000,59249600
23/05/2000,50385800
24/05/2000,75482200
25/05/2000,50488800
26/05/2000,30851000
30/05/2000,41768000
31/05/2000,54089600
01/06/2000,45978400
02/06/2000,42657400
05/06/2000,39176000
06/06/2000,47425200
07/06/2000,39753400
08/06/2000,34394000
09/06/2000,27519200
12/06/2000,25947000
13/06/2000,39126600
14/06/2000,37008800
15/06/2000,33411000
16/06/2000,44086200
19/06/2000,61221200
20/06/2000,58579400
21/06/2000,32891400
22/06/2000,29696200
23/06/2000,30321600
26/06/2000,29904800
27/06/2000,33370400
28/06/2000,30631800
29/06/2000,47136200
30/06/2000,41431200
03/07/2000,15083800
05/07/2000,42005200
06/07/2000,44906200
07/07/2000,37286800
10/07/2000,31349400
11/07/2000,42782000
12/07/2000,29824200
13/07/2000,45176000
14/07/2000,37471800
17/07/2000,46580000
18/07/2000,50683600
19/07/2000,72188400
20/07/2000,60488400
21/07/2000,32086600
24/07/2000,39835400
25/07/2000,29623200
26/07/2000,46639800
27/07/2000,39223800
28/07/2000,55433800
31/07/2000,30470700
01/08/2000,25001100
02/08/2000,33226800
03/08/2000,34941100
04/08/2000,34939700
07/08/2000,30634400
08/08/2000,24900100
09/08/2000,30071900
10/08/2000,16678400
11/08/2000,22509600
14/08/2000,25665000
15/08/2000,34464300
16/08/2000,24609500
17/08/2000,40495900
18/08/2000,35795600
21/08/2000,46024300
22/08/2000,31693500
23/08/2000,36177000
24/08/2000,23352900
25/08/2000,20844200
28/08/2000,42760500
29/08/2000,23023100
30/08/2000,21770400
31/08/2000,28530700
01/09/2000,18322000
05/09/2000,58396000
06/09/2000,62344900
07/09/2000,34716000
08/09/2000,29681800
11/09/2000,30507800
12/09/2000,28997300
13/09/2000,70068400
14/09/2000,50489200
15/09/2000,75675900
18/09/2000,50767100
19/09/2000,58855100
20/09/2000,70335900
21/09/2000,57112300
22/09/2000,308734400
25/09/2000,130214700
26/09/2000,112681600
27/09/2000,80365100
28/09/2000,66739000
29/09/2000,72985600
02/10/2000,66785700
03/10/2000,81206500
04/10/2000,63726000
05/10/2000,52072400
06/10/2000,69734600
09/10/2000,56544700
10/10/2000,68882800
11/10/2000,122056600
12/10/2000,100212800
13/10/2000,80908800
16/10/2000,92057900
17/10/2000,78642100
18/10/2000,16790000
19/10/2000,64250700
20/10/2000,59899600
23/10/2000,43746200
24/10/2000,46937000
25/10/2000,53225900
26/10/2000,50811900
27/10/2000,50197800
30/10/2000,49111200
31/10/2000,55793900
01/11/2000,47654600
02/11/2000,65511800
03/11/2000,31103600
06/11/2000,24583500
07/11/2000,21043200
08/11/2000,38074100
09/11/2000,48864700
10/11/2000,94080100
13/11/2000,81393300
14/11/2000,48677100
15/11/2000,41961500
16/11/2000,39523700
17/11/2000,40986100
20/11/2000,37495900
21/11/2000,36760300
22/11/2000,36702700
24/11/2000,20684000
27/11/2000,52923300
28/11/2000,49700800
29/11/2000,61411300
30/11/2000,78955300
01/12/2000,1155400
04/12/2000,82755800
05/12/2000,75071400
06/12/2000,102012000
07/12/2000,68263600
08/12/2000,88021400
11/12/2000,73069600
12/12/2000,48167200
13/12/2000,48719800
14/12/2000,33708000
15/12/2000,80843900
18/12/2000,38556100
19/12/2000,54732300
20/12/2000,63150800
21/12/2000,51590000
22/12/2000,45424100
26/12/2000,28436200
27/12/2000,33621500
28/12/2000,49339500
29/12/2000,54053600
02/01/2001,50342900
03/01/2001,78291900
04/01/2001,68769000
05/01/2001,44974700
08/01/2001,45070800
09/01/2001,40814400
10/01/2001,51494300
11/01/2001,64954600
12/01/2001,51374500
16/01/2001,60301100
17/01/2001,7427400
18/01/2001,86633300
19/01/2001,81348900
22/01/2001,45756600
23/01/2001,84553900
24/01/2001,73579100
25/01/2001,45890400
26/01/2001,48063700
29/01/2001,49092800
30/01/2001,60806400
31/01/2001,71894200
01/02/2001,50297000
02/02/2001,47151200
05/02/2001,39185100
06/02/2001,40329200
07/02/2001,53148000
08/02/2001,42899000
09/02/2001,40892100
12/02/2001,30482000
13/02/2001,41910800
14/02/2001,47442300
15/02/2001,58334500
16/02/2001,41543900
20/02/2001,52397300
21/02/2001,51582200
22/02/2001,58517400
23/02/2001,63558300
26/02/2001,60349600
27/02/2001,40787300
28/02/2001,48601400
01/03/2001,56268300
02/03/2001,54626200
05/03/2001,33275700
06/03/2001,59734200
07/03/2001,77832700
08/03/2001,64903100
09/03/2001,95273400
12/03/2001,59597600
13/03/2001,52027200
14/03/2001,57451000
15/03/2001,40752100
16/03/2001,59068600
19/03/2001,76656300
20/03/2001,64431100
21/03/2001,68549500
22/03/2001,94022700
23/03/2001,84795800
26/03/2001,64433900
27/03/2001,72645800
28/03/2001,73000000
29/03/2001,64852600
30/03/2001,47297100
02/04/2001,44925500
03/04/2001,57239500
04/04/2001,84555800
05/04/2001,67714900
06/04/2001,73965900
09/04/2001,60543900
10/04/2001,55847600
11/04/2001,91360800
12/04/2001,54027200
16/04/2001,59342200
17/04/2001,74191900
18/04/2001,49959200
19/04/2001,85981400
20/04/2001,62659300
23/04/2001,58508800
24/04/2001,50134100
25/04/2001,64640600
26/04/2001,53730100
27/04/2001,42007500
30/04/2001,41266300
01/05/2001,37209500
02/05/2001,45022200
03/05/2001,37080900
04/05/2001,35393400
07/05/2001,33647800
08/05/2001,41514400
09/05/2001,61622800
10/05/2001,49116200
11/05/2001,47531600
14/05/2001,41994500
15/05/2001,47310800
16/05/2001,59906400
17/05/2001,56376100
18/05/2001,34775000
21/05/2001,44417800
22/05/2001,39665300
23/05/2001,53488500
24/05/2001,47217900
25/05/2001,29592100
29/05/2001,37797600
30/05/2001,47272800
31/05/2001,38761100
01/06/2001,60601900
04/06/2001,37894700
05/06/2001,51625800
06/06/2001,72646300
07/06/2001,75686000
08/06/2001,68334700
11/06/2001,41072800
12/06/2001,54088900
13/06/2001,41032400
14/06/2001,41913100
15/06/2001,54910400
18/06/2001,27854300
19/06/2001,60427600
20/06/2001,43070200
21/06/2001,45895500
22/06/2001,30366800
25/06/2001,28358600
26/06/2001,34780200
27/06/2001,33729600
28/06/2001,54522800
29/06/2001,49436600
02/07/2001,38578300
03/07/2001,22120800
05/07/2001,35630900
06/07/2001,37375700
09/07/2001,30139400
10/07/2001,41241500
11/07/2001,50333800
12/07/2001,49223400
13/07/2001,42796300
16/07/2001,65739200
17/07/2001,104487600
18/07/2001,71663500
19/07/2001,54602300
20/07/2001,50444200
23/07/2001,35057400
24/07/2001,38032700
25/07/2001,35538100
26/07/2001,46221000
27/07/2001,35482900
30/07/2001,30514600
31/07/2001,50354000
01/08/2001,45023900
02/08/2001,74140400
03/08/2001,35671500
06/08/2001,54176800
07/08/2001,44101300
08/08/2001,49096000
09/08/2001,35734300
10/08/2001,33800700
13/08/2001,30830500
14/08/2001,27561900
15/08/2001,33348300
16/08/2001,38692500
17/08/2001,60330900
20/08/2001,36548500
21/08/2001,35088800
22/08/2001,42316100
23/08/2001,32548500
24/08/2001,38858200
27/08/2001,27995600
28/08/2001,54856600
29/08/2001,37922200
30/08/2001,44788800
31/08/2001,38127600
04/09/2001,54390700
05/09/2001,71243200
06/09/2001,81642600
07/09/2001,72749200
10/09/2001,51654400
17/09/2001,81412400
18/09/2001,56115100
19/09/2001,86255200
20/09/2001,70338800
21/09/2001,116397800
24/09/2001,79136200
25/09/2001,65914600
26/09/2001,48082100
27/09/2001,58791700
28/09/2001,72640600
01/10/2001,44631700
02/10/2001,52207600
03/10/2001,75582600
04/10/2001,67181500
05/10/2001,49112300
08/10/2001,36853400
09/10/2001,42528700
10/10/2001,52538600
11/10/2001,76342800
12/10/2001,64736500
15/10/2001,44391600
16/10/2001,53540600
17/10/2001,91448800
18/10/2001,49862900
19/10/2001,42197000
22/10/2001,46022200
23/10/2001,41881700
24/10/2001,41092700
25/10/2001,56318500
26/10/2001,45505200
29/10/2001,46369900
30/10/2001,52532700
31/10/2001,64549300
01/11/2001,54534000
02/11/2001,49877700
05/11/2001,42474800
06/11/2001,63152300
07/11/2001,59713700
08/11/2001,64845900
09/11/2001,40852500
12/11/2001,47878400
13/11/2001,68022300
14/11/2001,78499200
15/11/2001,58207300
16/11/2001,39647000
19/11/2001,47857300
20/11/2001,41297200
21/11/2001,55275700
23/11/2001,17574100
26/11/2001,53246100
27/11/2001,80781000
28/11/2001,61282400
29/11/2001,45961000
30/11/2001,42399600
03/12/2001,43008300
04/12/2001,44357600
05/12/2001,75429600
06/12/2001,58338000
07/12/2001,59279300
10/12/2001,41557600
11/12/2001,46751600
12/12/2001,50047800
13/12/2001,51006500
14/12/2001,46155500
17/12/2001,39108700
18/12/2001,39780800
19/12/2001,39961400
20/12/2001,49423400
21/12/2001,57817500
24/12/2001,8673800
26/12/2001,23231600
27/12/2001,22443900
28/12/2001,27584200
31/12/2001,27975400
02/01/2002,42357300
03/01/2002,91464500
04/01/2002,65032900
07/01/2002,48808800
08/01/2002,35636600
09/01/2002,59083800
10/01/2002,51679400
11/01/2002,39583200
14/01/2002,58696400
15/01/2002,57115500
16/01/2002,76428600
17/01/2002,50498800
18/01/2002,51643600
22/01/2002,52957100
23/01/2002,49429000
24/01/2002,53902500
25/01/2002,35832800
28/01/2002,29919400
29/01/2002,44733000
30/01/2002,47008900
31/01/2002,63035000
01/02/2002,39369800
04/02/2002,38594200
05/02/2002,40974500
06/02/2002,51612200
07/02/2002,46596000
08/02/2002,60722800
11/02/2002,37651700
12/02/2002,37593400
13/02/2002,36786800
14/02/2002,44874100
15/02/2002,47587600
19/02/2002,44224000
20/02/2002,63430900
21/02/2002,76409400
22/02/2002,56059600
25/02/2002,52400300
26/02/2002,61576000
27/02/2002,57714000
28/02/2002,64454700
01/03/2002,58489400
04/03/2002,57664400
05/03/2002,68035700
06/03/2002,44898700
07/03/2002,55171900
08/03/2002,70218400
11/03/2002,40275400
12/03/2002,37674800
13/03/2002,56552400
14/03/2002,39862300
15/03/2002,49693300
18/03/2002,38894600
19/03/2002,33498000
20/03/2002,51105500
21/03/2002,36841700
22/03/2002,33576400
25/03/2002,42929400
26/03/2002,37563100
27/03/2002,38028800
28/03/2002,33005100
01/04/2002,32592200
02/04/2002,37849000
03/04/2002,42763300
04/04/2002,43744800
05/04/2002,32757200
08/04/2002,45247300
09/04/2002,61982800
10/04/2002,60569500
11/04/2002,42024500
12/04/2002,40682600
15/04/2002,42941400
16/04/2002,60448200
17/04/2002,63790400
18/04/2002,45465200
19/04/2002,34806900
22/04/2002,34145800
23/04/2002,42582500
24/04/2002,38224600
25/04/2002,49886000
26/04/2002,39343600
29/04/2002,40652200
30/04/2002,45052800
01/05/2002,46014800
02/05/2002,41815600
03/05/2002,50945400
06/05/2002,44269700
07/05/2002,55914400
08/05/2002,58152400
09/05/2002,41394900
10/05/2002,43997500
13/05/2002,40695200
14/05/2002,57087400
15/05/2002,53419600
16/05/2002,37284100
17/05/2002,53195200
20/05/2002,37234800
21/05/2002,48063600
22/05/2002,41216600
23/05/2002,42332100
24/05/2002,26029600
28/05/2002,42888200
29/05/2002,35346600
30/05/2002,40982400
31/05/2002,38515500
03/06/2002,34869600
04/06/2002,49303700
05/06/2002,41646700
06/06/2002,53854700
07/06/2002,151697500
10/06/2002,67962100
11/06/2002,69932400
12/06/2002,76957400
13/06/2002,49372400
14/06/2002,50410100
17/06/2002,53044600
18/06/2002,51943800
19/06/2002,65481800
20/06/2002,76656900
21/06/2002,80815300
24/06/2002,70345000
25/06/2002,68249700
26/06/2002,84988500
27/06/2002,72620200
28/06/2002,63858200
01/07/2002,48681300
02/07/2002,77807700
03/07/2002,63562800
05/07/2002,34149100
08/07/2002,57648600
09/07/2002,53507600
10/07/2002,73848000
11/07/2002,89828400
12/07/2002,74887900
15/07/2002,79892000
16/07/2002,98863000
17/07/2002,96553800
18/07/2002,57109500
19/07/2002,62042100
22/07/2002,77366100
23/07/2002,71030900
24/07/2002,83101300
25/07/2002,80606500
26/07/2002,57020100
29/07/2002,55085100
30/07/2002,60407100
31/07/2002,54030300
01/08/2002,55134100
02/08/2002,55576300
05/08/2002,59625800
06/08/2002,83272800
07/08/2002,71381700
08/08/2002,60914400
09/08/2002,45576200
12/08/2002,35477300
13/08/2002,48730600
14/08/2002,55038600
15/08/2002,51558800
16/08/2002,54921500
19/08/2002,51720400
20/08/2002,45347100
21/08/2002,57883400
22/08/2002,55744000
23/08/2002,48371600
26/08/2002,46069000
27/08/2002,60623500
28/08/2002,55663700
29/08/2002,50516700
30/08/2002,32857100
03/09/2002,58140400
04/09/2002,66790200
05/09/2002,86969600
06/09/2002,77957400
09/09/2002,51444400
10/09/2002,57279400
11/09/2002,45864800
12/09/2002,48750200
13/09/2002,44670900
16/09/2002,41224000
17/09/2002,55756400
18/09/2002,51894800
19/09/2002,56278400
20/09/2002,76653900
23/09/2002,62986100
24/09/2002,84156500
25/09/2002,72720800
26/09/2002,72311200
27/09/2002,65195700
30/09/2002,76123100
01/10/2002,68218600
02/10/2002,78381500
03/10/2002,61416800
04/10/2002,65440500
07/10/2002,56912400
08/10/2002,85399200
09/10/2002,81753200
10/10/2002,83505000
11/10/2002,77757500
14/10/2002,48236600
15/10/2002,109131100
16/10/2002,155210300
17/10/2002,103266700
18/10/2002,73323700
21/10/2002,87945600
22/10/2002,74188700
23/10/2002,91799700
24/10/2002,86356300
25/10/2002,69819200
28/10/2002,85986500
29/10/2002,79050400
30/10/2002,80766700
31/10/2002,77160500
01/11/2002,85017800
04/11/2002,80962600
05/11/2002,71532500
06/11/2002,81286600
07/11/2002,66486000
08/11/2002,49747500
11/11/2002,40879200
12/11/2002,54639500
13/11/2002,65938300
14/11/2002,64924500
15/11/2002,73472600
18/11/2002,52772600
19/11/2002,51321400
20/11/2002,64934300
21/11/2002,90938900
22/11/2002,59559700
25/11/2002,53680200
26/11/2002,70854100
27/11/2002,50910900
29/11/2002,20667400
02/12/2002,83017000
03/12/2002,53659700
04/12/2002,75039800
05/12/2002,87944700
06/12/2002,71640400
09/12/2002,71922900
10/12/2002,58576400
11/12/2002,55585900
12/12/2002,54295800
13/12/2002,53468200
16/12/2002,51245600
17/12/2002,52191400
18/12/2002,54053300
19/12/2002,59466800
20/12/2002,69088400
23/12/2002,35447500
24/12/2002,21515900
26/12/2002,29989200
27/12/2002,31252300
30/12/2002,56796600
31/12/2002,49986600
02/01/2003,57135100
03/01/2003,50271500
06/01/2003,57114300
07/01/2003,63853500
08/01/2003,55719700
09/01/2003,58692700
10/01/2003,54995200
13/01/2003,66865000
14/01/2003,80562500
15/01/2003,99754800
16/01/2003,54420100
17/01/2003,67963800
21/01/2003,57401500
22/01/2003,60169100
23/01/2003,51948900
24/01/2003,60831600
27/01/2003,56559500
28/01/2003,58387000
29/01/2003,63040400
30/01/2003,55537500
31/01/2003,65637900
03/02/2003,43773800
04/02/2003,41066900
05/02/2003,50881700
06/02/2003,47355000
07/02/2003,49537900
10/02/2003,52977000
11/02/2003,47251200
12/02/2003,38401800
13/02/2003,54625400
14/02/2003,54749800
18/02/2003,50500400
19/02/2003,51793600
20/02/2003,52122900
21/02/2003,61341900
24/02/2003,49143300
25/02/2003,58507600
26/02/2003,53413000
27/02/2003,50289500
28/02/2003,65249200
03/03/2003,58274100
04/03/2003,50779600
05/03/2003,49337000
06/03/2003,56422200
07/03/2003,91034200
10/03/2003,57545600
11/03/2003,49677600
12/03/2003,61890000
13/03/2003,78008100
14/03/2003,73086100
17/03/2003,77678200
18/03/2003,62210200
19/03/2003,64608400
20/03/2003,68798500
21/03/2003,73448400
24/03/2003,64780300
25/03/2003,60596500
26/03/2003,44360100
27/03/2003,46430300
28/03/2003,37304200
31/03/2003,66443100
01/04/2003,45993300
02/04/2003,56811800
03/04/2003,55164700
04/04/2003,56633700
07/04/2003,59299000
08/04/2003,48778100
09/04/2003,56516400
10/04/2003,44893000
11/04/2003,41744200
14/04/2003,41620500
15/04/2003,62708600
16/04/2003,106294400
17/04/2003,68959100
21/04/2003,50354700
22/04/2003,60474700
23/04/2003,63125000
24/04/2003,65451700
25/04/2003,60849000
28/04/2003,51125000
29/04/2003,60841900
30/04/2003,64415500
01/05/2003,52929100
02/05/2003,59571700
05/05/2003,55276200
06/05/2003,62109200
07/05/2003,53515100
08/05/2003,54055600
09/05/2003,51872500
12/05/2003,68815600
13/05/2003,46439800
14/05/2003,57713200
15/05/2003,71834200
16/05/2003,56693900
19/05/2003,59059300
20/05/2003,56797200
21/05/2003,49470700
22/05/2003,60999000
23/05/2003,36898400
27/05/2003,71371300
28/05/2003,69176900
29/05/2003,122283700
30/05/2003,69245000
02/06/2003,73472400
03/06/2003,67898600
04/06/2003,79271300
05/06/2003,88161800
06/06/2003,105871500
09/06/2003,50303400
10/06/2003,52440200
11/06/2003,54241500
12/06/2003,59508600
13/06/2003,58853400
16/06/2003,52015900
17/06/2003,50766600
18/06/2003,62519500
19/06/2003,69563700
20/06/2003,78909400
23/06/2003,59628100
24/06/2003,63799700
25/06/2003,61250600
26/06/2003,52904900
27/06/2003,63348200
30/06/2003,51457500
01/07/2003,64496600
02/07/2003,74291500
03/07/2003,40502400
07/07/2003,56553100
08/07/2003,64980800
09/07/2003,78521900
10/07/2003,63261600
11/07/2003,46535400
14/07/2003,76909400
15/07/2003,102323700
16/07/2003,128925700
17/07/2003,71736800
18/07/2003,65296900
21/07/2003,52851200
22/07/2003,61074300
23/07/2003,49058200
24/07/2003,58119100
25/07/2003,52627700
28/07/2003,45462200
29/07/2003,68217600
30/07/2003,40786200
31/07/2003,68692100
01/08/2003,48494900
04/08/2003,53570000
05/08/2003,51979800
06/08/2003,57799000
07/08/2003,48517800
08/08/2003,57453600
11/08/2003,41624600
12/08/2003,48475100
13/08/2003,51882500
14/08/2003,51830000
15/08/2003,21622800
18/08/2003,59081000
19/08/2003,55966300
20/08/2003,47210300
21/08/2003,66434900
22/08/2003,120604100
25/08/2003,52037500
26/08/2003,65213400
27/08/2003,58217200
28/08/2003,48631600
29/08/2003,41986600
02/09/2003,58841200
03/09/2003,60714800
04/09/2003,63744700
05/09/2003,68429900
08/09/2003,52154000
09/09/2003,49792900
10/09/2003,57999300
11/09/2003,56654900
12/09/2003,51931600
15/09/2003,36350400
16/09/2003,48748000
17/09/2003,52827300
18/09/2003,46619000
19/09/2003,53550300
22/09/2003,48490600
23/09/2003,43934300
24/09/2003,59596400
25/09/2003,57560700
26/09/2003,68682000
29/09/2003,65800400
30/09/2003,63410200
01/10/2003,59519900
02/10/2003,42385100
03/10/2003,66635500
06/10/2003,28955800
07/10/2003,47943100
08/10/2003,41147400
09/10/2003,76072800
10/10/2003,46206700
13/10/2003,41697500
14/10/2003,66909700
15/10/2003,110833700
16/10/2003,55199000
17/10/2003,52536500
20/10/2003,43090700
21/10/2003,50250800
22/10/2003,49873700
23/10/2003,48215300
24/10/2003,55915500
27/10/2003,37237300
28/10/2003,57041700
29/10/2003,47727900
30/10/2003,55581700
31/10/2003,39557700
03/11/2003,53324900
04/11/2003,42009400
05/11/2003,45615300
06/11/2003,42140200
07/11/2003,48461500
10/11/2003,54424600
11/11/2003,41184300
12/11/2003,49291000
13/11/2003,52569600
14/11/2003,59409400
17/11/2003,64927100
18/11/2003,57338800
19/11/2003,47996500
20/11/2003,59523800
21/11/2003,45646200
24/11/2003,45783200
25/11/2003,38861700
26/11/2003,42781700
28/11/2003,13253800
01/12/2003,47063000
02/12/2003,41987300
03/12/2003,49743600
04/12/2003,61217300
05/12/2003,66215400
08/12/2003,66864300
09/12/2003,81626300
10/12/2003,81153700
11/12/2003,56879100
12/12/2003,48042500
15/12/2003,60872700
16/12/2003,56367000
17/12/2003,57924100
18/12/2003,52707200
19/12/2003,55145700
22/12/2003,33894800
23/12/2003,37282300
24/12/2003,15596500
26/12/2003,11868800
29/12/2003,36514900
30/12/2003,31563100
31/12/2003,32092800
02/01/2004,37343200
05/01/2004,42611900
06/01/2004,38007600
07/01/2004,63665000
08/01/2004,50596000
09/01/2004,56841100
12/01/2004,50664500
13/01/2004,68191900
14/01/2004,75452000
15/01/2004,82565000
16/01/2004,54502900
20/01/2004,47694300
21/01/2004,56228700
22/01/2004,51950200
23/01/2004,45845000
26/01/2004,41329300
27/01/2004,51436200
28/01/2004,61499400
29/01/2004,84928900
30/01/2004,64192400
02/02/2004,65039500
03/02/2004,62375400
04/02/2004,79361900
05/02/2004,74618700
06/02/2004,55401000
09/02/2004,36540300
10/02/2004,36344100
11/02/2004,52150100
12/02/2004,38205500
13/02/2004,63292500
17/02/2004,40220700
18/02/2004,42232600
19/02/2004,60100700
20/02/2004,70620300
23/02/2004,92175800
24/02/2004,68433000
25/02/2004,54661900
26/02/2004,45906300
27/02/2004,58987700
01/03/2004,65372800
02/03/2004,65223700
03/03/2004,68249000
04/03/2004,60135800
05/03/2004,118682400
08/03/2004,105763200
09/03/2004,92538800
10/03/2004,88033100
11/03/2004,97958600
12/03/2004,56526800
15/03/2004,54857000
16/03/2004,67306500
17/03/2004,55548300
18/03/2004,70686100
19/03/2004,83734500
22/03/2004,73006200
23/03/2004,70217700
24/03/2004,69501200
25/03/2004,84754400
26/03/2004,65644100
29/03/2004,66249300
30/03/2004,62191000
31/03/2004,57809100
01/04/2004,55051700
02/04/2004,78672000
05/04/2004,47534500
06/04/2004,70147800
07/04/2004,72680200
08/04/2004,71791400
12/04/2004,51016700
13/04/2004,83164700
14/04/2004,79211500
15/04/2004,90498900
16/04/2004,63905000
19/04/2004,51522500
20/04/2004,50610200
21/04/2004,61959800
22/04/2004,65165300
23/04/2004,65204700
26/04/2004,56761000
27/04/2004,53607000
28/04/2004,61432500
29/04/2004,76355500
30/04/2004,71322000
03/05/2004,61588700
04/05/2004,60991900
05/05/2004,41486800
06/05/2004,54138700
07/05/2004,69608900
10/05/2004,71539700
11/05/2004,82353000
12/05/2004,81059000
13/05/2004,59959000
14/05/2004,51872800
17/05/2004,64859800
18/05/2004,55177200
19/05/2004,77032600
20/05/2004,52381300
21/05/2004,46798400
24/05/2004,45718100
25/05/2004,65523400
26/05/2004,50431600
27/05/2004,55379500
28/05/2004,48045200
01/06/2004,51164300
02/06/2004,49706200
03/06/2004,56286200
04/06/2004,62251700
07/06/2004,37487500
08/06/2004,48237500
09/06/2004,46163000
10/06/2004,42508600
14/06/2004,37832900
15/06/2004,47001700
16/06/2004,34035000
17/06/2004,38966500
18/06/2004,52413700
21/06/2004,43528400
22/06/2004,46902000
23/06/2004,51711400
24/06/2004,55033300
25/06/2004,68915000
28/06/2004,51702300
29/06/2004,52663300
30/06/2004,50573400
01/07/2004,68757000
02/07/2004,46758300
06/07/2004,60479300
07/07/2004,45902500
08/07/2004,47125200
09/07/2004,38190800
12/07/2004,59662200
13/07/2004,77788900
14/07/2004,283538400
15/07/2004,95308000
16/07/2004,85373900
19/07/2004,58998200
20/07/2004,60254800
21/07/2004,72208300
22/07/2004,75064700
23/07/2004,75635600
26/07/2004,81010800
27/07/2004,87134700
28/07/2004,78531400
29/07/2004,104103900
30/07/2004,83593700
02/08/2004,67142500
03/08/2004,59729200
04/08/2004,56196400
05/08/2004,55750000
06/08/2004,55989300
09/08/2004,44138600
10/08/2004,56624800
11/08/2004,60898200
12/08/2004,70257800
13/08/2004,71215300
16/08/2004,59703500
17/08/2004,57635800
18/08/2004,61340100
19/08/2004,57308500
20/08/2004,58080900
23/08/2004,50437200
24/08/2004,52267600
25/08/2004,60583200
26/08/2004,44164900
27/08/2004,47383800
30/08/2004,43030700
31/08/2004,79067200
01/09/2004,61731300
02/09/2004,71285400
03/09/2004,172209600
07/09/2004,77890100
08/09/2004,75333400
09/09/2004,95633700
10/09/2004,67196300
13/09/2004,81674100
14/09/2004,52849200
15/09/2004,59712200
16/09/2004,57764200
17/09/2004,93816900
20/09/2004,74890500
21/09/2004,59345700
22/09/2004,62599600
23/09/2004,68326100
24/09/2004,62089700
27/09/2004,56423800
28/09/2004,78060400
29/09/2004,63569000
30/09/2004,72528600
01/10/2004,73823500
04/10/2004,74330300
05/10/2004,72053700
06/10/2004,57720900
07/10/2004,74716700
08/10/2004,67165500
11/10/2004,49603700
12/10/2004,78499600
13/10/2004,149009700
14/10/2004,83884100
15/10/2004,69746900
18/10/2004,60292700
19/10/2004,84806900
20/10/2004,81351700
21/10/2004,76560700
22/10/2004,58136500
25/10/2004,60217200
26/10/2004,58924900
27/10/2004,63922000
28/10/2004,66702100
29/10/2004,62332400
01/11/2004,49790900
02/11/2004,70811600
03/11/2004,85151700
04/11/2004,61146600
05/11/2004,73254400
08/11/2004,51251300
09/11/2004,47597700
10/11/2004,88258000
11/11/2004,67583100
12/11/2004,92808700
15/11/2004,66704100
16/11/2004,61415500
17/11/2004,80856100
18/11/2004,66373900
19/11/2004,80311000
22/11/2004,58668000
23/11/2004,92066600
24/11/2004,52012100
26/11/2004,23031100
29/11/2004,66808800
30/11/2004,88946000
01/12/2004,84149400
02/12/2004,109438600
03/12/2004,142326300
06/12/2004,63400700
07/12/2004,68931000
08/12/2004,78960300
09/12/2004,112089700
10/12/2004,73460100
13/12/2004,57206500
14/12/2004,76379900
15/12/2004,64347800
16/12/2004,63974700
17/12/2004,93531700
20/12/2004,50719500
21/12/2004,67182000
22/12/2004,55746800
23/12/2004,35032100
27/12/2004,38878600
28/12/2004,41466900
29/12/2004,48375600
30/12/2004,32584800
31/12/2004,31951800
03/01/2005,64246900
04/01/2005,93729100
05/01/2005,73848800
06/01/2005,63440900
07/01/2005,82523000
10/01/2005,65393900
11/01/2005,114083400
12/01/2005,143219700
13/01/2005,73856600
14/01/2005,65148200
18/01/2005,63728200
19/01/2005,71776900
20/01/2005,68547100
21/01/2005,80971200
24/01/2005,83759500
25/01/2005,94826800
26/01/2005,69891500
27/01/2005,78986900
28/01/2005,76572300
31/01/2005,60540400
01/02/2005,67031800
02/02/2005,73565400
03/02/2005,60735900
04/02/2005,67594800
07/02/2005,53757300
08/02/2005,85233700
09/02/2005,69909500
10/02/2005,74162700
11/02/2005,101956900
14/02/2005,59197400
15/02/2005,80599700
16/02/2005,85307400
17/02/2005,80239800
18/02/2005,58126700
22/02/2005,80059700
23/02/2005,92071900
24/02/2005,78619300
25/02/2005,73552200
28/02/2005,78925000
01/03/2005,84308400
02/03/2005,78910100
03/03/2005,85790700
04/03/2005,66040200
07/03/2005,88515000
08/03/2005,55791600
09/03/2005,64168700
10/03/2005,81906000
11/03/2005,114213100
14/03/2005,45827400
15/03/2005,47097500
16/03/2005,59791000
17/03/2005,49047800
18/03/2005,62777800
21/03/2005,39608900
22/03/2005,49092300
23/03/2005,54286400
24/03/2005,34664000
28/03/2005,42922000
29/03/2005,53920200
30/03/2005,62360100
31/03/2005,41543800
01/04/2005,68253800
04/04/2005,60426700
05/04/2005,48086400
06/04/2005,53942200
07/04/2005,53264800
08/04/2005,45961000
11/04/2005,41972300
12/04/2005,84545900
13/04/2005,54061100
14/04/2005,68014000
15/04/2005,92484400
18/04/2005,53761600
19/04/2005,83774200
20/04/2005,110176600
21/04/2005,87063100
22/04/2005,65435600
